Cluster,Sample 1 Day 1,Sample 2 Day 1,Sample 3 Day 1,Sample 4 Day 1,Sample 5 Day 1,Sample 6 Day 1,Sample 7 Day 1,Sample 8 Day 1,Sample 9 Day 1,Sample 10 Day 1,Sample 11 Day 1,Sample 12 Day 1,Sample 13 Day 1,Sample 14 Day 1,Sample 15 Day 1,Sample 16 Day 1,Sample 17 Day 1,Sample 18 Day 1,Sample 19 Day 1,Sample 20 Day 1,Sample 21 Day 1,Sample 22 Day 1,Sample 23 Day 1,Sample 24 Day 1,Sample 25 Day 1,Sample 26 Day 1,Sample 27 Day 1,Sample 28 Day 1,Sample 29 Day 1,Sample 30 Day 1,Sample 31 Day 1,Sample 32 Day 1,Sample 33 Day 1,Sample 34 Day 1,Sample 35 Day 1,Sample 36 Day 1,Sample 37 Day 1,Sample 38 Day 1,Sample 39 Day 1,Sample 40 Day 1,Sample 41 Day 1,Sample 42 Day 1,Sample 43 Day 1,Sample 44 Day 1,Sample 45 Day 1,Sample 46 Day 1,Sample 54 Day 1,Sample 55 Day 1,Sample 56 Day 1,Sample 57 Day 1,Sample 66 Day 1,Sample 67 Day 1,Sample 68 Day 1,Sample 69 Day 1,Sample 70 Day 1,Sample 1 Day 2,Sample 2 Day 2,Sample 3 Day 2,Sample 4 Day 2,Sample 5 Day 2,Sample 6 Day 2,Sample 7 Day 2,Sample 8 Day 2,Sample 9 Day 2,Sample 10 Day 2,Sample 11 Day 2,Sample 12 Day 2,Sample 13 Day 2,Sample 14 Day 2,Sample 15 Day 2,Sample 16 Day 2,Sample 17 Day 2,Sample 18 Day 2,Sample 19 Day 2,Sample 20 Day 2,Sample 21 Day 2,Sample 22 Day 2,Sample 23 Day 2,Sample 24 Day 2,Sample 25 Day 2,Sample 26 Day 2,Sample 27 Day 2,Sample 28 Day 2,Sample 30 Day 2,Sample 31 Day 2,Sample 32 Day 2,Sample 33 Day 2,Sample 34 Day 2,Sample 35 Day 2,Sample 36 Day 2,Sample 37 Day 2,Sample 38 Day 2,Sample 39 Day 2,Sample 40 Day 2,Sample 41 Day 2,Sample 42 Day 2,Sample 43 Day 2,Sample 44 Day 2,Sample 45 Day 2,Sample 46 Day 2,Sample 54 Day 2,Sample 55 Day 2,Sample 56 Day 2,Sample 57 Day 2,Sample 66 Day 2,Sample 67 Day 2,Sample 68 Day 2,Sample 69 Day 2,Sample 70 Day 2,Sample 54 Day 3,Sample 55 Day 3,Sample 56 Day 3,Sample 57 Day 3
GELS_2,0.0,0.0,0.0,0.0,9.566320253639748,0.0,0.0,0.0,0.0,0.0,0.0,14.534341981806026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.617416440650408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.657235956172062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2829728769427087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOE_9,29.671425967720097,37.906492304756675,41.703776431191194,28.6298825093099,47.15902251166959,41.80147468734972,37.229323071363204,31.220910569076974,8.184976921894302,26.238323564177193,36.495577825282375,34.10555407289581,34.61152203766833,41.21142500400831,42.27033212401941,40.40112793030859,38.54547792524629,0.0,30.156389072753008,25.9772457437387,33.231723387377926,27.71379329143174,27.61821699073541,26.254647265428943,31.731303361134653,27.07135424334079,33.73389707813131,28.461626903665323,42.6300430729318,37.29904710979175,36.38320047212529,44.11698767860136,41.15654782828112,13.780780912699877,37.15889774810417,0.0,0.0,0.0,0.0,0.0,3.816252536013912,7.484842163331508,17.68809662290469,8.427999542936977,10.243486238989329,2.9024664712460644,43.43501493594284,43.57443305196412,38.29333787531182,45.002129217835986,44.92418067663341,33.898829043015816,40.32784054127831,38.74954672788231,45.77599500322513,25.499195754677753,27.16262714932334,37.76226808000928,32.30930462280722,24.106084734609105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.582600731345789,31.79145027874015,36.30878926899164,37.19054952866,38.228648679675935,29.865210257263477,26.818529272989302,20.318360983016994,0.0,10.496002719156817,29.784184258647958,31.262488374751527,33.61845512876649,9.380819977531514,40.873735453457755,38.329487113384296,36.87113379253823,38.382718944138304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74453052468145,0.0,38.305959370105285,33.32205061122569,42.078246698762875,34.95672662268983,8.907326862163018,28.039677967302048,32.427332586028754,11.76695706818093,33.35738248749098,25.741815740298044,39.266102186326485,27.99400796595372,15.841426920339112
G3P_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21295376314649,21.149043357332097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.656199438831145,10.54122249934833,0.0,7.229786260686851,9.105448109250752,0.0,0.0,0.0,0.0,9.30521022016396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.13998373841954,8.211567908387075,9.149738829857474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.957088237956299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.20180637449165,8.523570623346112,10.40162467394205,18.51853831034134,0.0,0.0,8.673484359659431,0.0,3.162094759912588,0.0,9.137667938787374,0.0,0.0
G3P_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.134114882271769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.556582279887026,3.600286873227881,30.844947230544967,7.866606118451397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1RX37_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.725232108519837,10.471838531088494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.127970142918292,28.912166500997472,0.0,8.290485824593853,9.926853623400214,0.0,0.0,0.0,20.856301582623935,23.014417878635427,10.858812053258632,10.893988508906896,33.08972055078101,9.885046541406147,11.629671299234854,0.0,24.897323722469434,25.239706766274182,0.0,0.0,0.0,0.0,16.37087967372247,10.87311825063931,0.0,22.47466605955953,0.0,0.0,0.0,0.0,9.947940324902929,10.57300160549786,20.072785360286673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.616173477968148,0.0
F1RX36_10,30.410685922819106,20.17678523206314,33.789942411198446,37.70800735373398,44.577556759822194,18.567326368841588,24.415659268397636,36.244078535295635,29.812067452915258,0.0,6.233648243759686,27.787313996789738,13.261050812910542,34.02949404445045,31.337873077659502,31.992088619233257,33.47631646543906,36.60934074054638,37.02449948029426,9.475724496255006,29.972270304469653,22.357753038578032,33.81953706052916,34.09031849749159,34.55334654208953,29.33226117099609,37.740835167904386,41.680952905623016,41.38403854548466,35.70387999475573,42.101989881415626,42.88467621362001,40.12462964020877,27.85765809753765,41.119199774250596,8.653486901585424,17.43696573027489,31.66526881630831,28.698500410695967,9.658827496607469,27.661894672638496,40.21175378823626,23.817935426783592,9.08719397990658,4.180738493207141,0.0,35.95846863535846,32.08740001769757,33.04524634977665,31.02739106386543,36.12944485722762,11.502322417019895,34.836383018685126,32.52554981442305,36.4112836478581,37.33352942446933,33.82287938563354,35.5191203117339,34.283121695388445,36.95086887247027,13.488233229389062,6.484811201140814,32.0259600258906,0.0,22.97718601392461,17.526689535964703,0.0,0.0,22.203946896905915,0.0,11.76503487662951,36.20937465829402,37.89543405038794,34.691508134667814,0.0,10.232261377895934,21.745354633343446,8.885514581459386,21.56561502005257,3.879939767903153,25.52249980856184,14.32394374897585,28.614818397604783,34.03961139703962,42.14103295896175,11.959216754579044,32.71718499001929,37.494643138998356,31.456777163639956,22.65334930017583,24.235577763752012,23.20646725414188,18.401458717084225,34.36151358481128,30.56466081954358,20.005153836625123,20.26963853723378,20.886068959352947,16.51804240115355,43.779146191253155,33.83803330231203,32.743841886286845,36.66643885294555,38.4769569885843,13.153818429027814,14.442343343918637,31.636084436006954,13.220015429367512,35.98839402120303,40.75690543523234,40.15930537726399,39.82313810645189,36.236472710073926
APOA1_16,29.96998974480504,41.1791768013514,39.31137888924614,38.53795976343771,46.80134920773702,37.091475449684424,46.07169165986948,47.91356986257744,40.50592123845977,38.34531290070306,18.18304553749826,39.4399286426644,39.374918198080096,43.665567673244254,43.9268935224151,42.07435486305629,43.572746897455445,46.54049896140088,48.04359297535676,43.71133662097661,47.75472036297381,45.55992642648498,50.41581050024411,35.46056798516219,45.56966517658168,42.83025984482052,48.013337531161795,50.53832074183389,47.33884112030761,43.46270784226678,52.5314393466853,48.615214015332704,49.04615568508529,8.76737892422714,41.2309894880393,29.91366817562809,22.429674215867017,27.95806822277443,10.804681139917935,26.45229934444175,36.347266194062115,32.68865254797022,37.56505121540033,27.28642910182195,16.633593514526304,0.0,44.31347797131835,39.30245730326264,35.50497564630635,42.809013498943145,46.292487980043425,25.991386874772083,44.415829784461074,43.35611866205417,45.506498213482445,38.38051520015789,35.3164213992956,30.93231772582382,37.678655294810625,35.34494857829848,29.812442839299187,25.583370725265524,18.51712637378315,0.0,28.333459118888804,32.15120900954432,19.749067997976233,24.396424289731925,37.6957006955383,23.45051536705598,30.594539557609018,38.79844946288276,37.73672095295734,37.927085037805796,39.91648125541875,45.07721222887501,49.25133727980722,41.26213076336391,38.07652416522244,38.93544852330879,40.001829974035715,37.35707293885446,42.20624939242575,39.59405445170803,44.68306046027156,40.61696010025148,38.58742476620517,14.620633283105434,11.108323762403463,23.730500808864914,22.529862748408053,10.61745086352751,17.577034693580668,32.714755399609075,19.50189271502378,26.828197295612636,10.70088375723013,19.31234610198331,29.44801187050374,14.321268599097042,44.268799471584764,36.098515816026506,41.41431712542885,36.907655168474435,20.301843035906696,36.16881590192241,37.84996346237827,20.391945676248,39.852870256147,41.412028842637646,41.26660946122471,35.623145419906834,37.2757524248876
VIME_11,0.0,0.0,7.198862456664616,4.048446680232471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.462195704241783,0.0,0.0,6.909511775620333,7.549847387296928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.540669560393056,19.07451133103975,10.739860991778276,10.244552018122372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37904830343826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.608606385144336,8.202754975459026,8.45092934651405,0.0,0.0,8.226232058787856,0.0,8.50415164419607,9.130992498665831,0.0,0.0,3.4581088442956527
HPT_6,0.0,10.79341986106076,19.950406599693036,0.0,12.47755223926429,0.0,0.0,0.0,0.0,0.0,0.0,10.912559325733897,9.174637385144775,33.77635520302465,16.467578579924975,11.547784877319003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213551538663218,9.29530631558472,9.622142534239416,11.31384610978456,11.20637240799227,0.0,8.401043657076563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.914957392827716,11.34920449894283,8.571433736770402,11.307482475692886,11.105384373303188,0.0,8.758197352059018,7.499883868925086,11.315071076099352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813754653096905,8.313026315258686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.515847897715007,11.133809759555223,12.187074902671574,12.885290108966768,0.0,0.0,9.997082446620816,0.0,9.947906835270958,0.0,10.51385307541836,9.74988339043738,0.0
CNN2_3,0.0,0.0,10.533778045038892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.982301939653181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.481013413977815,18.844774125492656,0.0,31.349888963858454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.645551933673367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.689400339566244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FETUA_2,10.299992220682848,12.266474043908756,24.659591068825783,10.247549686128108,0.0,7.8981310576548704,8.80615910192664,11.44742000565484,8.45236401991084,11.35083241155616,10.793556967968774,12.236650495715214,11.004100211219823,10.247148932253229,8.96191102369407,11.654373636558342,10.894657588410784,25.428712286495507,27.93376034692364,0.0,24.97172541251954,14.599782185850035,8.007155959868875,9.547174380799609,23.18822680195423,12.258138443780746,9.056707370491257,16.6000838670049,17.412890090335402,19.41619991168661,15.877665766495408,9.453925906873735,13.682000163847,7.044484020843631,10.13119591265106,6.722815814110529,0.0,0.0,0.0,9.145888703886504,9.827390319202904,9.052322343639547,11.098042476305563,0.0,9.535084859794338,2.9024664712460644,9.195807524210256,0.0,10.288361316616854,8.582281959085368,9.899007037063804,11.244482867570229,11.068564157372606,11.458626232211934,8.406900288588014,9.15967438090886,8.572874249096676,8.03414305255782,0.0,8.163638653540966,0.0,0.0,0.0,0.0,9.844997241897346,8.923126434499734,11.241932684762606,10.062489822613152,10.380672401738984,10.398790970423144,9.399488616203133,10.058517098448576,10.598751173594913,8.192603456144665,13.171545253158769,13.41207790616268,20.472745454328344,9.6758120002682,9.931951571858372,9.50737151105827,10.485248339288994,9.084333863296989,11.100686178698728,9.997559399286253,10.697552281455136,9.746385551990238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.007193350523762,0.0,0.0,7.995070518070419,9.166819564921283,8.733529087152048,0.0,0.0,7.713652980306949,0.0,0.0,0.0,0.0,9.2983539289899,9.4350452280771
